journee,equipe,date,url,aic,points,classement,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38
3,Guingamp,Aug 23 2015,http://www.lfp.fr/club/ea-guingamp,26,0,20,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4,Guingamp,Aug 30 2015,http://www.lfp.fr/club/ea-guingamp,28,3,16,18,18,19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
5,Guingamp,Sep 13 2015,http://www.lfp.fr/club/ea-guingamp,30,6,14,18,18,19,18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
6,Guingamp,Sep 20 2015,http://www.lfp.fr/club/ea-guingamp,32,9,8,18,18,19,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
7,Guingamp,Sep 24 2015,http://www.lfp.fr/club/ea-guingamp,34,9,12,18,18,19,18,18,17,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
8,Guingamp,Sep 27 2015,http://www.lfp.fr/club/ea-guingamp,36,10,13,18,18,19,18,18,17,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
9,Guingamp,Oct 4 2015,http://www.lfp.fr/club/ea-guingamp,37,13,11,18,18,19,18,18,17,10,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
10,Guingamp,Oct 18 2015,http://www.lfp.fr/club/ea-guingamp,39,14,12,18,18,19,18,18,17,8,11,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
11,Guingamp,Oct 25 2015,http://www.lfp.fr/club/ea-guingamp,41,15,12,18,18,19,18,18,17,7,10,9,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,Guingamp,Nov 1 2015,http://www.lfp.fr/club/ea-guingamp,44,16,11,18,18,19,18,18,17,6,9,8,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
13,Guingamp,Nov 8 2015,http://www.lfp.fr/club/ea-guingamp,49,16,12,18,18,19,18,18,17,5,8,7,10,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
14,Guingamp,Nov 22 2015,http://www.lfp.fr/club/ea-guingamp,51,19,10,18,18,19,18,18,17,4,7,6,9,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
15,Guingamp,Nov 29 2015,http://www.lfp.fr/club/ea-guingamp,53,19,12,18,18,19,18,18,17,3,6,5,8,9,9,11,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
16,Guingamp,Dec 3 2015,http://www.lfp.fr/club/ea-guingamp,55,19,14,18,18,19,18,18,17,3,5,4,7,8,8,10,9,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
17,Guingamp,Dec 6 2015,http://www.lfp.fr/club/ea-guingamp,57,19,17,18,18,19,18,18,17,2,5,4,6,7,7,10,8,11,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
18,Guingamp,Dec 13 2015,http://www.lfp.fr/club/ea-guingamp,59,19,18,18,18,19,18,18,17,2,4,3,5,7,7,9,7,11,14,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
19,Guingamp,Dec 20 2015,http://www.lfp.fr/club/ea-guingamp,60,19,18,18,18,19,18,18,17,2,4,3,5,6,6,8,7,10,13,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
20,Guingamp,Jan 10 2016,http://www.lfp.fr/club/ea-guingamp,61,20,19,18,18,19,18,18,17,2,3,2,4,5,5,8,6,9,13,17,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
21,Guingamp,Jan 17 2016,http://www.lfp.fr/club/ea-guingamp,63,21,18,18,18,19,18,18,17,1,3,2,4,5,5,7,5,9,12,17,16,17,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
22,Guingamp,Jan 24 2016,http://www.lfp.fr/club/ea-guingamp,64,24,16,18,18,19,18,18,17,1,2,2,3,4,4,6,5,8,12,17,16,17,19,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
23,Guingamp,Jan 31 2016,http://www.lfp.fr/club/ea-guingamp,63,27,14,18,18,19,18,18,17,1,2,2,3,4,4,6,4,8,12,17,15,16,18,17,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
24,Guingamp,Feb 4 2016,http://www.lfp.fr/club/ea-guingamp,65,30,13,18,18,19,18,18,17,1,2,2,3,3,3,5,4,7,11,17,15,16,18,17,15,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
25,Guingamp,Feb 7 2016,http://www.lfp.fr/club/ea-guingamp,66,31,13,18,18,19,18,18,17,1,2,1,2,3,3,5,4,7,11,17,14,15,18,16,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
26,Guingamp,Feb 14 2016,http://www.lfp.fr/club/ea-guingamp,67,31,15,18,18,19,18,18,17,1,2,1,2,3,3,4,3,6,10,16,14,15,17,16,14,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15
27,Guingamp,Feb 21 2016,http://www.lfp.fr/club/ea-guingamp,68,31,16,18,18,19,18,18,17,1,1,1,2,2,2,4,3,6,10,16,13,14,17,15,14,13,12,13,15,16,16,16,16,16,16,16,16,16,16,16,16
28,Guingamp,Feb 28 2016,http://www.lfp.fr/club/ea-guingamp,69,32,16,18,18,19,18,18,17,1,1,1,2,2,2,4,3,5,9,16,13,14,16,15,13,13,12,12,14,16,16,16,16,16,16,16,16,16,16,16,16
29,Guingamp,Mar 6 2016,http://www.lfp.fr/club/ea-guingamp,70,32,17,18,18,19,18,18,17,1,1,1,2,2,2,3,2,5,9,16,13,13,16,15,13,12,12,12,14,15,16,17,17,17,17,17,17,17,17,17,17
30,Guingamp,Mar 13 2016,http://www.lfp.fr/club/ea-guingamp,71,35,16,18,18,19,18,18,17,1,1,1,2,2,2,3,2,4,9,16,12,13,16,14,13,12,12,12,14,15,16,17,16,16,16,16,16,16,16,16,16
31,Guingamp,Mar 20 2016,http://www.lfp.fr/club/ea-guingamp,72,38,15,18,18,19,18,18,17,1,1,1,1,2,2,3,2,4,8,16,12,13,15,14,13,12,12,12,13,14,16,17,16,15,15,15,15,15,15,15,15
32,Guingamp,Apr 3 2016,http://www.lfp.fr/club/ea-guingamp,73,39,15,18,18,19,18,18,17,1,1,1,1,2,2,3,2,4,8,16,12,13,15,14,12,12,12,12,13,14,16,16,16,15,15,15,15,15,15,15,15
33,Guingamp,Apr 10 2016,http://www.lfp.fr/club/ea-guingamp,0,39,15,18,18,19,18,18,17,1,1,1,1,2,1,2,2,3,7,16,12,12,15,13,12,12,11,12,13,14,16,16,16,16,15,15,15,15,15,15,15
34,Guingamp,Apr 17 2016,http://www.lfp.fr/club/ea-guingamp,3,42,14,18,18,19,18,18,17,1,1,1,1,1,1,2,2,3,7,16,12,12,14,13,12,11,11,11,12,13,16,16,16,16,15,15,14,14,14,14,14
35,Guingamp,Apr 24 2016,http://www.lfp.fr/club/ea-guingamp,11,43,13,18,18,19,18,18,17,1,1,1,1,1,1,2,2,3,7,16,11,12,14,13,12,11,11,11,12,13,16,16,16,16,16,15,15,13,13,13,13
36,Guingamp,May 1 2016,http://www.lfp.fr/club/ea-guingamp,14,43,15,18,18,19,18,18,17,1,1,1,1,1,1,2,1,3,6,16,11,12,14,13,12,11,11,11,12,13,16,16,16,16,16,16,15,14,15,15,15
37,Guingamp,May 8 2016,http://www.lfp.fr/club/ea-guingamp,11,44,15,18,18,19,18,18,17,1,1,1,1,1,1,2,1,3,6,15,11,12,14,12,12,11,11,11,12,13,16,16,16,16,16,16,15,15,15,15,15
38,Guingamp,May 15 2016,http://www.lfp.fr/club/ea-guingamp,12,44,16,18,18,19,18,18,17,1,1,1,1,1,1,2,1,2,6,15,11,12,13,12,11,11,11,11,12,12,16,16,16,16,16,16,15,15,15,15,16
1,Troyes,Aug 9 2015,http://www.lfp.fr/club/estac-troyes,14,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,Troyes,Aug 16 2015,http://www.lfp.fr/club/estac-troyes,15,2,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,Troyes,Aug 23 2015,http://www.lfp.fr/club/estac-troyes,16,2,17,10,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
4,Troyes,Aug 30 2015,http://www.lfp.fr/club/estac-troyes,17,3,17,10,10,13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
5,Troyes,Sep 13 2015,http://www.lfp.fr/club/estac-troyes,18,3,18,10,10,13,14,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
6,Troyes,Sep 20 2015,http://www.lfp.fr/club/estac-troyes,19,3,18,10,10,13,14,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
7,Troyes,Sep 24 2015,http://www.lfp.fr/club/estac-troyes,20,3,18,10,10,13,14,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
8,Troyes,Sep 27 2015,http://www.lfp.fr/club/estac-troyes,20,4,19,10,10,13,14,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
9,Troyes,Oct 4 2015,http://www.lfp.fr/club/estac-troyes,21,4,19,10,10,13,14,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
10,Troyes,Oct 18 2015,http://www.lfp.fr/club/estac-troyes,21,4,19,10,10,13,14,20,20,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
11,Troyes,Oct 25 2015,http://www.lfp.fr/club/estac-troyes,22,4,20,10,10,13,14,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
12,Troyes,Nov 1 2015,http://www.lfp.fr/club/estac-troyes,22,4,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
13,Troyes,Nov 8 2015,http://www.lfp.fr/club/estac-troyes,24,4,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
14,Troyes,Nov 22 2015,http://www.lfp.fr/club/estac-troyes,24,5,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
15,Troyes,Nov 29 2015,http://www.lfp.fr/club/estac-troyes,25,5,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
16,Troyes,Dec 3 2015,http://www.lfp.fr/club/estac-troyes,25,5,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
17,Troyes,Dec 6 2015,http://www.lfp.fr/club/estac-troyes,25,6,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
18,Troyes,Dec 13 2015,http://www.lfp.fr/club/estac-troyes,24,7,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
19,Troyes,Dec 20 2015,http://www.lfp.fr/club/estac-troyes,24,8,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,Troyes,Jan 10 2016,http://www.lfp.fr/club/estac-troyes,24,8,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
21,Troyes,Jan 17 2016,http://www.lfp.fr/club/estac-troyes,24,8,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
22,Troyes,Jan 24 2016,http://www.lfp.fr/club/estac-troyes,23,11,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
23,Troyes,Jan 31 2016,http://www.lfp.fr/club/estac-troyes,22,11,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
24,Troyes,Feb 4 2016,http://www.lfp.fr/club/estac-troyes,22,11,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
25,Troyes,Feb 7 2016,http://www.lfp.fr/club/estac-troyes,20,11,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
26,Troyes,Feb 14 2016,http://www.lfp.fr/club/estac-troyes,19,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
27,Troyes,Feb 21 2016,http://www.lfp.fr/club/estac-troyes,19,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
28,Troyes,Feb 28 2016,http://www.lfp.fr/club/estac-troyes,18,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
29,Troyes,Mar 6 2016,http://www.lfp.fr/club/estac-troyes,17,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
30,Troyes,Mar 13 2016,http://www.lfp.fr/club/estac-troyes,17,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
31,Troyes,Mar 20 2016,http://www.lfp.fr/club/estac-troyes,16,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
32,Troyes,Apr 3 2016,http://www.lfp.fr/club/estac-troyes,0,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
33,Troyes,Apr 10 2016,http://www.lfp.fr/club/estac-troyes,1,14,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
34,Troyes,Apr 17 2016,http://www.lfp.fr/club/estac-troyes,9,17,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
35,Troyes,Apr 24 2016,http://www.lfp.fr/club/estac-troyes,13,17,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
36,Troyes,May 1 2016,http://www.lfp.fr/club/estac-troyes,11,17,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
37,Troyes,May 8 2016,http://www.lfp.fr/club/estac-troyes,19,17,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
38,Troyes,May 15 2016,http://www.lfp.fr/club/estac-troyes,22,18,20,10,10,13,14,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1,Lorient,Aug 9 2015,http://www.lfp.fr/club/fc-lorient,24,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,Lorient,Aug 16 2015,http://www.lfp.fr/club/fc-lorient,26,2,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
3,Lorient,Aug 23 2015,http://www.lfp.fr/club/fc-lorient,28,2,15,11,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,Lorient,Aug 30 2015,http://www.lfp.fr/club/fc-lorient,26,2,18,11,12,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
5,Lorient,Sep 13 2015,http://www.lfp.fr/club/fc-lorient,27,5,17,11,12,13,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
6,Lorient,Sep 20 2015,http://www.lfp.fr/club/fc-lorient,28,8,10,11,12,13,15,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7,Lorient,Sep 24 2015,http://www.lfp.fr/club/fc-lorient,30,11,9,11,12,13,15,19,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
8,Lorient,Sep 27 2015,http://www.lfp.fr/club/fc-lorient,31,11,10,11,12,13,15,19,15,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
9,Lorient,Oct 4 2015,http://www.lfp.fr/club/fc-lorient,31,14,9,11,12,13,15,19,15,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
10,Lorient,Oct 18 2015,http://www.lfp.fr/club/fc-lorient,32,15,10,11,12,13,15,20,15,14,14,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,Lorient,Oct 25 2015,http://www.lfp.fr/club/fc-lorient,33,16,10,11,12,13,15,20,15,14,14,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
12,Lorient,Nov 1 2015,http://www.lfp.fr/club/fc-lorient,34,17,9,11,12,13,15,20,15,14,14,13,13,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
13,Lorient,Nov 8 2015,http://www.lfp.fr/club/fc-lorient,35,20,7,11,12,13,15,20,15,14,14,13,13,11,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
14,Lorient,Nov 22 2015,http://www.lfp.fr/club/fc-lorient,37,20,9,11,12,13,15,20,15,14,14,13,13,11,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
15,Lorient,Nov 29 2015,http://www.lfp.fr/club/fc-lorient,31,21,9,11,12,13,15,20,15,14,14,13,13,11,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
16,Lorient,Dec 3 2015,http://www.lfp.fr/club/fc-lorient,31,22,9,11,12,13,15,20,15,14,14,13,13,11,9,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
17,Lorient,Dec 6 2015,http://www.lfp.fr/club/fc-lorient,31,25,8,11,12,13,15,20,15,14,14,13,13,11,9,7,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
18,Lorient,Dec 13 2015,http://www.lfp.fr/club/fc-lorient,31,25,8,11,12,13,15,20,15,14,14,13,13,11,9,6,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
19,Lorient,Dec 20 2015,http://www.lfp.fr/club/fc-lorient,33,26,8,11,12,13,15,20,15,14,14,13,13,11,8,6,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
20,Lorient,Jan 10 2016,http://www.lfp.fr/club/fc-lorient,33,27,9,11,12,13,15,20,15,14,14,13,13,11,8,6,9,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
21,Lorient,Jan 17 2016,http://www.lfp.fr/club/fc-lorient,33,27,12,11,12,13,15,20,15,14,14,13,13,11,8,6,9,9,9,8,8,8,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
22,Lorient,Jan 24 2016,http://www.lfp.fr/club/fc-lorient,33,27,12,11,12,13,15,20,15,14,14,13,13,11,8,5,8,9,9,8,8,8,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
23,Lorient,Jan 31 2016,http://www.lfp.fr/club/fc-lorient,33,30,12,11,12,13,15,20,15,14,14,13,13,11,8,5,8,8,9,8,8,8,9,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
24,Lorient,Feb 4 2016,http://www.lfp.fr/club/fc-lorient,36,30,12,11,12,13,15,20,15,14,14,13,13,11,8,5,8,8,9,7,8,8,9,13,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
25,Lorient,Feb 7 2016,http://www.lfp.fr/club/fc-lorient,36,31,12,11,12,13,15,20,15,14,14,13,13,11,7,5,8,8,8,7,7,8,9,13,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
26,Lorient,Feb 14 2016,http://www.lfp.fr/club/fc-lorient,36,31,14,11,12,13,15,20,15,14,14,13,13,11,7,4,8,8,8,7,7,8,9,13,11,11,11,12,14,14,14,14,14,14,14,14,14,14,14,14,14
27,Lorient,Feb 21 2016,http://www.lfp.fr/club/fc-lorient,36,34,14,11,12,13,15,20,15,14,14,13,13,11,7,4,8,8,8,7,7,7,9,13,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,14,14
28,Lorient,Feb 28 2016,http://www.lfp.fr/club/fc-lorient,41,37,12,11,12,13,15,20,15,14,14,13,13,11,7,4,8,8,8,7,7,7,9,13,11,11,11,11,12,13,12,12,12,12,12,12,12,12,12,12,12
29,Lorient,Mar 6 2016,http://www.lfp.fr/club/fc-lorient,41,38,12,11,12,13,15,20,15,14,14,13,13,11,7,4,7,8,8,7,7,7,9,13,11,11,11,11,11,12,11,12,12,12,12,12,12,12,12,12,12
30,Lorient,Mar 13 2016,http://www.lfp.fr/club/fc-lorient,42,39,11,11,12,13,15,20,15,14,14,13,13,11,7,4,7,8,8,6,7,7,9,13,11,11,11,11,11,11,11,12,11,11,11,11,11,11,11,11,11
31,Lorient,Mar 20 2016,http://www.lfp.fr/club/fc-lorient,0,39,13,11,12,13,15,20,15,14,14,13,13,11,7,4,7,7,8,6,7,7,8,13,11,11,11,11,11,11,11,11,10,13,13,13,13,13,13,13,13
32,Lorient,Apr 3 2016,http://www.lfp.fr/club/fc-lorient,1,39,14,11,12,13,15,20,15,14,14,13,13,11,6,3,7,7,8,6,6,7,8,13,11,11,11,11,11,11,11,11,10,14,14,14,14,14,14,14,14
33,Lorient,Apr 10 2016,http://www.lfp.fr/club/fc-lorient,7,42,13,11,12,13,15,20,15,14,14,13,13,11,6,3,7,7,7,6,6,7,8,13,11,11,11,11,11,11,11,11,10,12,13,13,13,13,13,13,13
34,Lorient,Apr 17 2016,http://www.lfp.fr/club/fc-lorient,8,43,11,11,12,13,15,20,15,14,14,13,13,11,6,3,7,7,7,6,6,6,8,13,11,11,11,11,11,11,11,11,10,11,12,12,11,11,11,11,11
35,Lorient,Apr 24 2016,http://www.lfp.fr/club/fc-lorient,10,43,14,11,12,13,15,20,15,14,14,13,13,11,6,3,7,7,7,6,6,6,8,13,11,11,11,11,11,11,11,11,10,11,11,12,10,14,14,14,14
36,Lorient,May 1 2016,http://www.lfp.fr/club/fc-lorient,19,43,16,11,12,13,15,20,15,14,14,13,13,11,6,3,7,7,7,6,6,6,8,13,11,11,11,11,11,11,11,11,10,11,11,11,10,15,16,16,16
37,Lorient,May 8 2016,http://www.lfp.fr/club/fc-lorient,21,43,16,11,12,13,15,20,15,14,14,13,13,11,6,3,6,7,7,6,6,6,8,13,11,11,11,11,11,11,11,11,10,11,11,11,10,13,15,16,16
38,Lorient,May 15 2016,http://www.lfp.fr/club/fc-lorient,22,46,15,11,12,13,15,20,15,14,14,13,13,11,6,3,6,7,7,5,6,6,8,13,11,11,11,11,11,11,11,11,10,11,11,11,10,12,14,15,15
1,Nantes,Aug 9 2015,http://www.lfp.fr/club/fc-nantes,24,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2,Nantes,Aug 16 2015,http://www.lfp.fr/club/fc-nantes,27,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
3,Nantes,Aug 23 2015,http://www.lfp.fr/club/fc-nantes,29,7,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,Nantes,Aug 30 2015,http://www.lfp.fr/club/fc-nantes,31,7,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
